app,store,author,rating,date,title,content,developerResponse,version,helpfulCount,voteCount,voteSum
Square POS,App Store,Chrisep3,1,2025-11-20T05:18:28-07:00,Regular outages are hurting small businesses,"The square app is good, but not reliable. Also, I will never understand why updates are installed while I am cashing out a customer. Updates should occur when it is charging. I am one step closer to being a cash only business, as their inconsistent service makes me not want a third party handling my money. Also, as of late, I have not been notified until after the client has left that payment was not accepted. So inconvenient and embarrassing.",,6.82.3,,,
Square POS,App Store,SG_417,1,2025-11-19T18:44:23-07:00,iOS 26.1 issues,Was forced to update to iOS 26 and now I get an incessant popup before the app will even load that says “TAP TO PAY UNAVAILABLE UPDATE TO LATEST IOS OR REINSTALL IOS” no matter how many times I restart my phone or reinstall the app or update my Apple ID and reenable tap to pay.,,6.82.3,,,
Square POS,App Store,Great for Aye,5,2025-11-19T09:53:48-07:00,Simply Amazing,Simply Amazing,,6.82.2,,,
Square POS,App Store,Caseyjowers,1,2025-11-19T09:53:31-07:00,Terrible Customer Service,"I have a charge being held by square because the customer ran multiple cards that were declined and had to call the bank to approve the charge on her company card. Also, the app wouldn’t accept until I completely cleared the charge and restarted. I have provided square with all the info to verify. The customer needs to pick up product today and I have called square to expedite this verification and they refuse to help me. They told me I have to wait 1-2 business days for verification. Therefore, I cannot release the product to the customer due to them being based out of the area. This is a poor point of sale option for businesses, as there is no urgency and they do not care to inconvenience or delay business operations.",,6.82.2,,,
Square POS,App Store,Spice4202,1,2025-11-18T20:12:34-07:00,NOT RECOMMEND FOR RESTAURANT BUSINESS,High transactions fee and take longer time for deposits and no transparency in transactions & fee huge confusion,,6.82.2,,,
Square POS,App Store,Rumba no.5,5,2025-11-18T05:00:52-07:00,Best Company ever,Having Square as part of of our company was the wisest and utmost best decision we have ever made! Great job guys !,,6.82.2,,,
Square POS,App Store,KonoSaci,1,2025-11-17T09:11:45-07:00,Deactivated account on First day of using the app,"I wanted use this app because I heard good things about it , not even one day of using this app , my account was suspended in the middle of the night and all the funds are withheld for 90 days . I ran only 3 transactions through out the day and have invoice for all the transactions that has happened during the day . They won’t even let me dispute this. Horrible experience with customer service because everything is automated and even calling customer support , no one picks up and hangs up right away.",,6.82.2,,,
Square POS,App Store,CDYT1D,1,2025-11-16T19:37:06-07:00,SMALL BUSINESS STEER CLEAR!!,DO NOT USE SQUARE!! This company supports chargeback fraud. Doesn’t matter what proof you provide. They will not help you and they will hit your bank account several times. Regardless of your proof and even the other party withdrawing their dispute. The fees are absolutely criminal as well.,,6.82.2,,,
Square POS,App Store,queenandkingdee,5,2025-11-16T18:48:55-07:00,AMAZING,Been using for years definitely recommend 🤍,,6.82.2,,,
Square POS,App Store,Luch,4,2025-11-16T14:53:27-07:00,Updates,"Square is great. Works very well for my business, I just wonder sometimes why so many updates and all looks and feel the same !!!! 
There’s a new update everyday more than any app and nothing changes.",,6.82.2,,,
Square POS,App Store,Jonny Klippers,5,2025-11-16T11:03:18-07:00,Review,Great P.O.S app,,6.82.2,,,
Square POS,App Store,Discobiscuit1,1,2025-11-16T07:37:29-07:00,Criminals,This company holds your funds days on end and when you resolve the issue it happens again. SCAM,,6.82.1,,,
Square POS,App Store,ACCOUNT DEACTIVATION,1,2025-11-16T02:06:01-07:00,I’m extremely frustrated with how Square handles new accounts,"I’m extremely frustrated with how Square handles new accounts

After I verify my identity with my government ID and complete the facial scan, Square tells me my account is approved to start taking payments. So I begin setting up my account I add my menu items, organize my products, and get everything ready to run my business.

But the moment I try to process my first payment, my funds get put on hold and then my entire account is deactivated. This has happened every single time I create a new account.

I’ve tried multiple times, and the exact same thing keeps happening:
Square approves me after verification, lets me set up my account, then immediately shuts me down as soon as I try to take a payment.

I still haven’t been given a clear explanation as to why this keeps happening, and it has made it impossible for me to use Square even though I genuinely want to. I’m asking Square to actually review my situation, explain what’s causing these instant deactivations, and help resolve it instead of automatically closing my account every time I try to use it.",,6.82.1,,,
Square POS,App Store,WATER-MEH-LONE,1,2025-11-15T08:32:46-07:00,The latest updates have made the app much more difficult to use,"I have been using the Square app for the last eight years and have loved it the entire time we have used it. However, The last updates that have been done on the app have made the experience much more difficult to use. The extra pop-ups and button pushes you have to do in order to complete the sale have made it much more difficult and has caused problems for us in checking people out.",,6.82.1,,,
Square POS,App Store,Midgriffith,5,2025-11-15T08:15:24-07:00,5 start,I’ve been using Square for 14 years now I love everything about it. It’s easy to use. It’s easy to train new employees on processing is quick easy and efficient. There’s a plan for every need. I just can’t say enough good things about my experience.,,6.82.1,,,
Square POS,App Store,Whydoyouneedmynamecreep,1,2025-11-14T18:04:06-07:00,Company has to be going broke. Lol,"They are literally taking away free features and charging for them. 
I'm moving my site from this company lol. 🚮",,6.82.1,,,
Square POS,App Store,pepeonv,1,2025-11-14T12:24:02-07:00,Problemas para realizar cambios en el nombre,Problemas para realizar cambio,,6.82.1,,,
Square POS,App Store,Teehdhbch,1,2025-11-14T08:43:22-07:00,Bad for Business!,"After having the account a few months, they did a “random” verification of my business, which they waited until I had a transaction of 250$ to come through which they are holding my money until after verification is complete! Why they don’t verify everything BEFORE creating an account is very unprofessional! You don’t wait until customers send money and then decided to do a verification so that we can’t get our money! This makes me not want to use this service cause this makes NO sense! If I could give 0 stars I would!",,6.82,,,
Square POS,App Store,Big back barbecue shack,5,2025-11-10T20:45:48-07:00,Fantastic,Easy Peezy made my day complete,,6.81.2,,,
Square POS,App Store,Krick999,1,2025-11-10T11:46:11-07:00,Bad business,Don’t waste your time they took my money and closed my account don’t do business with them.,,6.81.2,,,
Square POS,App Store,rerererererereree,1,2025-11-10T11:11:01-07:00,Slow,Also stop working when I am busy,,6.81.2,,,
Square POS,App Store,Osculator X,5,2025-11-10T08:47:26-07:00,Fast n Dependable,I’ve been using them for 11 years. What matters to me most is their dependability.,,6.81.2,,,
Square POS,App Store,GingerlandLLC,1,2025-11-10T08:11:04-07:00,Apps don’t work,Apps suddenly just stop working and customer service does nothing. Getting help from people who can actually fix problems is a joke. Customer service is not helpful.,,6.81.2,,,
Square POS,App Store,murdawx,5,2025-11-10T07:12:06-07:00,"Bitcoin. Study it, it will change your life.",Now accepting BTC payments.,,6.81.2,,,
Square POS,App Store,TMSLLC,5,2025-11-10T03:34:14-07:00,Business,System is very easy to navigate.,,6.81.2,,,
Square POS,App Store,Local Tire Review us,5,2025-11-09T23:27:36-07:00,"Great support for New companies, great loan offers before most conventional lenders….b","Been here for my small biz from day 1… Simple customer service helping us build our brand….
Still accepting loans help but a true loan with a lower or discount payback over short terms would be nice….  Taking 25% plus per sale only proves the growth of my company but doesn’t leave much room too try and grow only pray and depend on next loan",,6.81.2,,2,
